"CH"|No |"53649976"|"100684742"
"CL"|Yes|"53649976"|"100684743"
"CH"|No |"53649977"|"100684744"
"CL"|Yes|"53649977"|"100684745"
"CL"|No |"53649994"|"100684778"
"CH"|Yes|"53649994"|"100684779"
"CL"|Yes|"53649995"|"100684780"
"CH"|Yes|"53649996"|"100684781"
"CL"|No |"53649996"|"100684782"
"CH"|Yes|"53649997"|"100684783"
"CL"|No |"53649997"|"100684784"
"CH"|Yes|"53649998"|"100684785"
"CL"|No |"53649998"|"100684786"
"CH"|No |"53649999"|"100684787"
"CL"|Yes|"53649999"|"100684788"
"CL"|Yes|"53650000"|"100684789"
"CH"|No |"53650000"|"100684790"
"CL"|Yes|"53650001"|"100684791"
"SC-SM"|No |"53650001"|"100684792"
"CL-ML"|No |"53650002"|"100684793"
"SC-SM"|No |"53650002"|"100684794"
"CL"|Yes|"53650002"|"100684795"
"SC-SM"|No |"53650003"|"100684796"
"CL"|Yes|"53650003"|"100684797"
"CL"|Yes|"53650004"|"100684798"
"SC-SM"|No |"53650005"|"100684799"
"CL"|Yes|"53650005"|"100684800"
"CL"|Yes|"53650006"|"100684801"
|No |"53650006"|"100684802"
"CL"|Yes|"53650007"|"100684803"
|No |"53650007"|"100684804"
|No |"53650007"|"100684805"
"CL"|Yes|"53650008"|"100684806"
|No |"53650009"|"100684807"
"CL"|Yes|"53650009"|"100684808"
|No |"53650009"|"100684809"
"CL"|Yes|"53650309"|"100685284"
"CL"|Yes|"53650310"|"100685285"
"CL"|Yes|"53650311"|"100685286"
"CL"|Yes|"53650312"|"100685287"
"CL"|Yes|"53650313"|"100685288"
|No |"53650313"|"100685289"
|No |"53650314"|"100685290"
"CL"|Yes|"53650314"|"100685291"
|No |"53650314"|"100685292"
|No |"53650315"|"100685293"
"CL"|Yes|"53650315"|"100685294"
|No |"53650315"|"100685295"
"CL"|Yes|"53650316"|"100685296"
|No |"53650316"|"100685297"
"CL-ML"|No |"53650317"|"100685298"
"SC-SM"|No |"53650317"|"100685299"
"CL"|Yes|"53650317"|"100685300"
"CL"|Yes|"53650318"|"100685301"
"SC-SM"|No |"53650318"|"100685302"
"SC-SM"|No |"53650319"|"100685303"
"CL"|Yes|"53650319"|"100685304"
"CL"|Yes|"53650320"|"100685305"
"CL"|Yes|"53650321"|"100685306"
"CH"|No |"53650321"|"100685307"
"CL"|Yes|"53650322"|"100685308"
"CH"|No |"53650322"|"100685309"
"CH"|No |"53650323"|"100685310"
"CL"|Yes|"53650323"|"100685311"
"CL"|Yes|"53650324"|"100685312"
"CL-ML"|No |"53650341"|"100685342"
"SC-SM"|No |"53650341"|"100685343"
"CL"|Yes|"53650341"|"100685344"
"CL"|Yes|"53650342"|"100685345"
"CL"|Yes|"53650343"|"100685346"
"SC-SM"|No |"53650343"|"100685347"
"CL"|Yes|"53650344"|"100685348"
"SC-SM"|No |"53650344"|"100685349"
"CL"|Yes|"53650345"|"100685350"
"CH"|No |"53650345"|"100685351"
"CL"|Yes|"53650346"|"100685352"
"CH"|No |"53650346"|"100685353"
"CL"|Yes|"53650347"|"100685354"
"CH"|No |"53650347"|"100685355"
"CL"|Yes|"53650348"|"100685356"
|No |"53650349"|"100685357"
"CL"|Yes|"53650349"|"100685358"
|No |"53650350"|"100685359"
"CL"|Yes|"53650350"|"100685360"
|No |"53650350"|"100685361"
|No |"53650351"|"100685362"
"CL"|Yes|"53650351"|"100685363"
|No |"53650351"|"100685364"
|No |"53650352"|"100685365"
"CL"|Yes|"53650352"|"100685366"
"CL"|Yes|"53650353"|"100685367"
"CL"|Yes|"53650354"|"100685368"
"CL"|Yes|"53650355"|"100685369"
"CL"|Yes|"53650356"|"100685370"
"CH"|Yes|"53650491"|"100685577"
"CH"|Yes|"53650492"|"100685578"
"CH"|Yes|"53650493"|"100685579"
"CH"|Yes|"53650494"|"100685580"
"CH"|Yes|"53650495"|"100685581"
"CH"|No |"53650496"|"100685582"
"CL"|Yes|"53650496"|"100685583"
"CL"|No |"53650497"|"100685584"
"CH"|Yes|"53650497"|"100685585"
"CL"|Yes|"53650498"|"100685586"
"CH"|Yes|"53650499"|"100685587"
"CH"|Yes|"53650500"|"100685588"
"ML"|No |"53650501"|"100685589"
"CH"|No |"53650501"|"100685590"
"CL"|Yes|"53650501"|"100685591"
"CH"|Yes|"53650502"|"100685592"
"CH"|Yes|"53650503"|"100685593"
"CH"|Yes|"53650504"|"100685594"
"CH"|Yes|"53650505"|"100685595"
"CH"|Yes|"53650506"|"100685596"
"CH"|Yes|"53650106"|"100684967"
"CH"|Yes|"53650107"|"100684968"
"CH"|Yes|"53650108"|"100684969"
"CH"|Yes|"53650109"|"100684970"
"CH"|Yes|"53650110"|"100684971"
"CL"|No |"53650110"|"100684972"
"CH"|Yes|"53650111"|"100684973"
"CL"|No |"53650112"|"100684974"
"CH"|Yes|"53650112"|"100684975"
"CH"|No |"53650113"|"100684976"
"CL"|Yes|"53650113"|"100684977"
"CH"|Yes|"53650114"|"100684978"
"CH"|Yes|"53650115"|"100684979"
"CH"|Yes|"53650116"|"100684980"
"CH"|Yes|"53650117"|"100684981"
"CH"|Yes|"53650118"|"100684982"
"CH"|Yes|"53650119"|"100684983"
"CH"|Yes|"53650120"|"100684984"
"CH"|Yes|"53650121"|"100684985"
"CL"|Yes|"53650691"|"100685939"
"CH"|No |"53650691"|"100685940"
"CH"|Yes|"53650692"|"100685941"
"CL"|No |"53650692"|"100685942"
"CH"|No |"53650693"|"100685943"
"CL"|Yes|"53650693"|"100685944"
"CL"|Yes|"53650694"|"100685945"
"SC-SM"|No |"53650694"|"100685946"
"CL"|Yes|"53650695"|"100685947"
"CL"|No |"53650696"|"100685948"
"CH"|Yes|"53650696"|"100685949"
"CH"|Yes|"53650697"|"100685950"
"CL"|No |"53650697"|"100685951"
"CL"|No |"53650698"|"100685952"
"CH"|Yes|"53650698"|"100685953"
"CL"|Yes|"53650699"|"100685954"
"CL"|Yes|"53650700"|"100685955"
|No |"53650700"|"100685956"
|No |"53650700"|"100685957"
|No |"53650701"|"100685958"
|No |"53650701"|"100685959"
"CL"|Yes|"53650701"|"100685960"
"CL"|Yes|"53650702"|"100685961"
|No |"53650702"|"100685962"
"CL"|Yes|"53650703"|"100685963"
"CL-ML"|No |"53650703"|"100685964"
"CL"|Yes|"53650704"|"100685965"
"CL"|Yes|"53650705"|"100685966"
"SM"|No |"53650705"|"100685967"
"CL"|Yes|"53650706"|"100685968"
"SC"|No |"53650706"|"100685969"
"CL"|Yes|"53650771"|"100686088"
|No |"53650772"|"100686089"
|No |"53650772"|"100686090"
"CL"|Yes|"53650772"|"100686091"
"CL"|Yes|"53650773"|"100686092"
|No |"53650773"|"100686093"
|No |"53650773"|"100686094"
|No |"53650774"|"100686095"
"CL"|Yes|"53650774"|"100686096"
"CL"|Yes|"53650775"|"100686097"
"CH"|Yes|"53650776"|"100686098"
"CL"|No |"53650776"|"100686099"
"CL"|No |"53650777"|"100686100"
"CH"|Yes|"53650777"|"100686101"
"CL"|No |"53650778"|"100686102"
"CH"|Yes|"53650778"|"100686103"
"CL"|Yes|"53650779"|"100686104"
"CH"|No |"53650779"|"100686105"
"CL"|No |"53650780"|"100686106"
"CH"|Yes|"53650780"|"100686107"
"CH"|No |"53650781"|"100686108"
"CL"|Yes|"53650781"|"100686109"
"SC-SM"|No |"53650782"|"100686110"
"CL"|Yes|"53650782"|"100686111"
"CL"|Yes|"53650783"|"100686112"
"CL"|Yes|"53650784"|"100686113"
"CL"|Yes|"53650785"|"100686114"
"SC"|No |"53650785"|"100686115"
"CL"|Yes|"53650786"|"100686116"
"SM"|No |"53650786"|"100686117"
"CL"|Yes|"53650707"|"100685970"
"CL"|Yes|"53650708"|"100685971"
|No |"53650708"|"100685972"
|No |"53650708"|"100685973"
|No |"53650709"|"100685974"
"CL"|Yes|"53650709"|"100685975"
|No |"53650709"|"100685976"
|No |"53650710"|"100685977"
"CL"|Yes|"53650710"|"100685978"
"CL"|Yes|"53650711"|"100685979"
"CL"|Yes|"53650712"|"100685980"
"SC-SM"|No |"53650712"|"100685981"
"CL"|Yes|"53650713"|"100685982"
"SC-SM"|No |"53650713"|"100685983"
"CL"|Yes|"53650714"|"100685984"
"SC-SM"|No |"53650714"|"100685985"
"CL-ML"|No |"53650714"|"100685986"
"CL"|Yes|"53650715"|"100685987"
"CH"|No |"53650715"|"100685988"
"CL"|No |"53650716"|"100685989"
"CH"|Yes|"53650716"|"100685990"
"CH"|No |"53650717"|"100685991"
"CL"|Yes|"53650717"|"100685992"
"SC-SM"|No |"53650718"|"100685993"
"CL"|Yes|"53650718"|"100685994"
"CL"|Yes|"53650719"|"100685995"
"CL"|Yes|"53650720"|"100685996"
"CL"|Yes|"53650721"|"100685997"
"SM"|No |"53650721"|"100685998"
"CL"|Yes|"53650722"|"100685999"
"SC"|No |"53650722"|"100686000"
"CH"|Yes|"53650829"|"100686216"
"CH"|Yes|"53650830"|"100686217"
"CH"|Yes|"53650831"|"100686218"
"CH"|Yes|"53650832"|"100686219"
"CH"|Yes|"53650833"|"100686220"
"CH"|Yes|"53650834"|"100686221"
"CH"|Yes|"53650835"|"100686222"
"CH"|Yes|"53650836"|"100686223"
"CH"|Yes|"53650837"|"100686224"
"CH"|Yes|"53650838"|"100686225"
"CH"|Yes|"53650839"|"100686226"
"SC"|No |"53650042"|"100684857"
"CL"|Yes|"53650042"|"100684858"
"SC-SM"|No |"53650043"|"100684859"
"SM"|No |"53650043"|"100684860"
"CL"|Yes|"53650043"|"100684861"
"SC"|No |"53650043"|"100684862"
"CL"|Yes|"53650044"|"100684863"
"SC-SM"|No |"53650044"|"100684864"
"CL"|Yes|"53650045"|"100684865"
"SC"|No |"53650045"|"100684866"
"SC-SM"|No |"53650046"|"100684867"
"CL"|Yes|"53650046"|"100684868"
"SC"|No |"53650046"|"100684869"
"SC"|Yes|"53650047"|"100684870"
